orf_id	Essential	orf_size	upstream_size	downstream_size	upstream_conservation	downstream_conservation	recombination	paralagous_count	phyletic_retention	promoter_count(Harbison_et_al)	DIP_degree	MW	PI	CAI	Codon_bias	ALA	ARG	ASN	ASP	CYS	GLN	GLU	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL	FOP_score	Gravy_score	aromaticity_score	num places loc	actin	ambiguous	bud	bud neck	cell periphery	cytoplasm	endosome	ER	ER to Golgi	Golgi	Golgi to ER	Golgi to Vacuole	lipid particle	microtubule	mitochondrion	nuclear periphery	nucleolus	nucleus	peroxisome	punctate composite	spindle pole	vacuolar membrane	vacuole
YBL019W	0	1563	227	82	0	0.024390244	0.8	0	5	14	1	59445	9.81	0.122	0.014	18	34	33	35	11	18	27	30	8	42	44	45	11	26	22	45	25	5	15	26	0.421	-0.490962	0.088462	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL020W	1	1725	306	227	0.424836601	0	0.92	0	4	17	0	66210	9.94	0.139	0.101	28	22	30	17	7	21	24	26	7	57	81	33	10	55	13	48	32	9	23	31	0.47	0.406446	0.151568	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL021C	0	435	306	384	0.424836601	0.3203125	0.99	0	4	0	5	16154	4.6	0.091	0.005	11	6	10	8	3	10	15	5	2	7	13	9	4	2	5	15	7	1	4	7	0.41	-0.702778	0.048611	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL023C	1	2607	347	331	0.472622478	0.223564955	0.85	5	5	0	14	98779	4.87	0.175	0.15	52	77	43	69	9	32	86	46	17	55	73	38	18	25	36	68	36	3	26	59	0.489	-0.637327	0.062212	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL024W	0	2055	615	331	0.074796748	0.223564955	0.81	1	5	34	4	77878	7.32	0.27	0.277	45	36	48	40	14	21	58	30	18	31	59	61	12	30	34	39	37	12	10	49	0.573	-0.580409	0.076023	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL025W	0	438	442	615	0.237556561	0.048	0.93	0	1	23	2	16505	4.95	0.099	-0.128	8	6	8	11	3	4	13	8	5	16	10	10	1	5	6	6	7	1	6	11	0.364	-0.311724	0.082759	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YBL026W	1	416	1246	442	0.098	0.237556561	1.05	0	5	76	57	11163	8.4	0.169	0.169	1	6	7	7	1	4	6	3	1	5	11	8	3	6	1	5	7	0	3	10	0.522	-0.293684	0.094737	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL027W	0	954	584	1246	0.09760274	0.294	1.08	1	5	44	0	21704	11.93	0.708	0.753	26	28	8	7	0	7	12	9	7	7	16	23	1	1	2	9	6	2	4	14	0.844	-0.950794	0.037037	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL028C	0	321	584	253	0.03	0.304347826	1.02	0	2	0	0	12401	10.97	0.261	0.178	7	9	2	8	0	5	8	4	3	3	8	22	3	3	1	10	4	1	1	4	0.51	-1.36981	0.04717	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
YBL029W	0	1131	1361	253	0.779	0.304347826	1	0	1	133	1	42604	6.39	0.117	-0.007	15	18	51	17	4	9	26	7	5	21	35	22	6	14	24	56	21	1	16	8	0.401	-0.843085	0.082447	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL031W	0	1017	369	325	0.842818428	0.818461538	1.06	0	1	23	1	38015	11.19	0.131	0.1	12	24	32	15	0	15	12	11	12	18	21	29	8	11	17	54	28	1	5	13	0.465	-0.997929	0.050296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YBL032W	0	1146	490	369	0.189795918	0.842818428	1.85	0	1	42	15	41683	5.97	0.191	0.215	31	18	26	20	2	7	35	24	8	39	25	30	3	13	16	34	22	0	6	22	0.542	-0.397375	0.049869	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL033C	0	1038	490	266	0.189795918	0.195488722	1.57	0	2	0	0	38332	6.3	0.112	0.042	22	25	20	26	7	14	22	31	11	20	35	16	6	6	13	21	22	3	10	15	0.417	-0.59971	0.055072	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL034C	1	4542	266	237	0.195488722	0.459915612	0.99	0	2	0	6	174176	6.25	0.148	0.039	59	44	140	91	14	58	102	28	26	112	170	131	44	83	55	154	90	9	47	56	0.445	-0.444679	0.09187	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YBL035C	1	2118	237	272	0.459915612	0.158088235	0.91	0	5	0	1	78774	7.04	0.145	0.094	32	27	41	37	4	35	44	36	14	48	63	51	9	36	47	71	47	2	20	41	0.465	-0.437872	0.08227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL036C	0	774	272	160	0.158088235	0.3625	0.96	0	4	0	5	29123	6.38	0.236	0.217	17	10	17	16	4	9	23	13	5	21	22	26	4	10	7	17	11	3	6	16	0.548	-0.453696	0.07393	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL037W	0	3078	323	160	0.427244582	0.3625	0.94	0	3	21	4	115010	8.97	0.135	0.059	53	41	63	49	12	43	52	38	11	92	125	72	18	39	38	104	78	7	33	57	0.445	-0.088585	0.077073	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL039C	0	1740	458	416	0.181222707	0.240384615	0.86	1	4	0	12	64710	5.93	0.309	0.352	30	21	20	35	8	15	48	48	20	40	55	45	17	19	23	30	35	6	18	46	0.619	-0.239378	0.074266	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL040C	1	757	524	139	0.318	0.467625899	1.08	0	5	0	8	25762	10.62	0.182	0.199	11	8	6	6	0	5	5	10	8	21	33	15	7	18	4	15	17	5	15	10	0.527	0.410959	0.173516	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL041W	1	726	986	139	0.165314402	0.467625899	1.28	0	4	81	1	26871	5.99	0.166	0.145	19	11	15	18	2	6	15	21	6	16	15	17	3	13	8	16	10	1	13	16	0.498	-0.436929	0.112033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL042C	0	1920	986	879	0.186	0.004550626	0.93	5	1	0	2	72164	7.47	0.168	0.174	49	21	35	30	11	11	24	41	5	58	56	34	10	43	22	52	40	20	36	41	0.516	0.190923	0.15493	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL043W	0	774	321	879	0.246105919	0.002	1.39	0	1	17	2	28562	4.09	0.173	0.104	19	7	18	29	3	6	24	8	8	9	17	12	2	7	10	31	22	0	13	12	0.478	-0.89144	0.077821	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL044W	0	369	481	321	0.399168399	0.246105919	1.27	0	0	32	3	13850	10.99	0.102	0.081	5	14	4	4	5	4	6	10	6	6	9	9	3	4	6	12	7	1	2	5	0.432	-0.748361	0.057377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL046W	0	1326	383	393	0.38381201	0.402035623	1.13	0	1	33	2	50655	4.09	0.129	-0.078	11	17	35	61	6	12	47	21	7	22	31	32	16	18	15	36	23	3	11	17	0.384	-1.0356	0.072562	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL047C	0	4146	383	650	0.38381201	0.209230769	1.03	0	3	0	9	150782	4.44	0.197	0.192	125	38	111	81	3	107	111	51	21	53	117	71	20	46	81	148	106	8	14	69	0.517	-0.684938	0.04924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YBL049W	0	417	708	650	0.484463277	0.18	0.9	0	3	73	12	16085	9.71	0.157	0.134	1	9	8	6	7	7	5	8	5	9	11	11	3	4	3	16	6	2	9	8	0.496	-0.556522	0.108696	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL050W	1	995	365	708	0.410958904	0.68	1.23	0	4	28	7	32802	4.8	0.159	0.06	30	10	15	24	7	15	24	17	3	14	30	27	4	15	3	25	6	3	11	9	0.439	-0.513014	0.099315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL051C	0	2007	365	878	0.410958904	0.485193622	0.87	0	2	0	1	73775	6.21	0.187	0.194	43	21	86	24	1	67	30	27	16	39	59	22	15	15	38	90	36	1	21	17	0.52	-0.795659	0.055389	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL052C	0	2496	878	212	0.2	0	1.02	0	2	0	2	97582	6.4	0.132	-0.007	24	55	66	59	11	24	75	30	17	58	66	69	12	37	31	67	49	12	35	34	0.418	-0.853309	0.101083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL054W	0	1578	759	212	0.246376812	0	1.04	1	0	57	1	59225	10.14	0.142	0.1	24	28	44	26	3	17	31	15	28	30	34	42	9	16	35	72	37	4	10	20	0.469	-0.940381	0.057143	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL055C	0	1257	759	404	0.234	0.314356436	1.61	0	4	0	0	47390	6.72	0.125	0.017	28	14	18	26	9	18	26	18	11	22	43	34	9	20	16	40	20	4	19	23	0.417	-0.337081	0.102871	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL056W	0	1407	317	404	0.179810726	0.314356436	0.97	2	2	19	5	51389	4.29	0.177	0.078	27	15	25	48	14	14	37	33	12	31	42	26	13	19	10	51	23	3	5	20	0.458	-0.410256	0.057692	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL058W	0	1272	192	92	0.255208333	0.02173913	1.2	0	3	10	5	46987	4.72	0.144	0.096	28	25	29	32	2	25	35	33	6	11	28	23	7	17	24	38	25	3	12	20	0.453	-0.960993	0.07565	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL059W	0	651	54	192	0	0.255208333	0.99	0	0	5	2	22278	10.87	0.089	-0.058	9	14	11	8	4	9	7	7	4	14	15	16	8	12	4	15	20	3	2	11	0.385	-0.310881	0.088083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YBL060W	0	2064	525	129	0.32	0	0.99	0	1	41	0	78767	6.38	0.143	0.062	30	24	55	36	8	20	55	24	15	44	66	58	18	31	19	77	39	11	24	33	0.454	-0.510626	0.09607	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL061C	0	2091	525	94	0.336	0.595744681	0.92	1	4	0	5	77066	10.08	0.113	-0.01	59	30	49	34	4	36	38	43	16	22	65	60	17	22	25	80	36	5	26	29	0.386	-0.684627	0.076149	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL063W	0	3336	729	94	0.222222222	0.595744681	1.02	1	4	58	1	125793	6.85	0.143	0.039	41	41	117	60	16	69	75	36	27	98	112	86	20	33	29	116	73	1	23	38	0.449	-0.625472	0.051305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YBL066C	0	3174	255	1022	0.109803922	0.314	1.1	0	1	0	1	127991	7.57	0.142	0.084	62	45	94	59	16	57	48	44	34	57	113	62	22	45	77	128	94	10	31	50	0.452	-0.521864	0.074913	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL067C	0	2067	1022	421	0.25	0.152019002	0.86	1	0	0	0	83864	6.17	0.145	0.035	28	28	61	49	16	23	55	38	15	41	59	65	11	33	39	85	39	3	23	36	0.435	-0.706024	0.078983	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL068W	0	984	383	421	0.313315927	0.152019002	1.03	3	1	21	0	35846	6.35	0.199	0.188	32	15	16	24	5	11	17	16	10	29	32	20	7	9	12	23	18	0	7	24	0.519	-0.060245	0.04893	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL069W	0	1290	514	383	0.182879377	0.313315927	0.99	1	0	2	0	48348	8.57	0.169	0.109	24	12	24	27	5	12	22	29	11	31	34	41	11	15	21	30	16	5	24	35	0.482	-0.299301	0.102564	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL072C	0	603	332	733	0.144578313	0.261937244	1.25	1	5	0	3	22489	11.42	0.747	0.776	23	22	8	3	2	7	14	16	4	11	10	22	1	7	4	17	12	3	6	8	0.862	-0.8295	0.08	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL074C	1	1068	733	273	0.212	0.399267399	0.88	0	2	0	3	41688	4.77	0.143	0.016	12	11	25	28	3	16	29	17	12	25	25	24	16	19	13	25	13	4	22	16	0.442	-0.63662	0.126761	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL075C	0	1950	273	237	0.399267399	0.248945148	1.15	12	4	0	3	70546	4.89	0.177	0.155	59	34	32	51	2	20	49	53	6	39	46	46	9	27	25	44	54	1	13	39	0.496	-0.489368	0.063174	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL076C	1	3219	237	312	0.248945148	0.721153846	1.47	2	4	0	8	122982	5.94	0.342	0.352	56	46	46	78	9	24	79	57	20	67	99	93	18	53	45	71	58	22	47	84	0.62	-0.340392	0.113806	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL078C	0	354	312	610	0.721153846	0.203278689	0.97	0	3	0	8	13627	9.92	0.15	0.106	8	8	3	7	1	2	10	4	1	10	6	13	3	8	8	6	6	0	6	7	0.482	-0.477778	0.119658	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL079W	0	4509	563	610	0.145648313	0.18	0.95	1	5	31	3	169473	6.04	0.151	0.078	83	53	97	80	13	60	93	66	27	132	144	98	28	85	56	153	87	10	55	82	0.463	-0.188549	0.099867	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YBL081W	0	1107	738	97	0.504065041	0	1.19	0	1	59	1	40767	9.49	0.166	0.241	16	7	63	9	0	22	4	9	15	11	24	8	11	9	27	74	25	3	22	9	0.548	-0.964946	0.092391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL082C	0	1377	738	305	0.298	0.714754098	1.45	0	3	0	0	52860	9.29	0.107	0.11	32	18	16	14	10	19	13	16	13	28	74	20	21	25	22	31	19	13	22	32	0.453	0.429039	0.131004	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YBL084C	1	2277	305	350	0.714754098	0.017142857	1.1	0	5	0	11	85436	8.86	0.116	-0.02	51	22	84	28	16	39	30	23	20	45	86	50	16	27	31	83	42	5	36	24	0.395	-0.434697	0.08971	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL085W	0	2943	1273	350	0.119	0.017142857	0.93	2	2	97	11	109294	9.89	0.132	0.045	50	44	62	46	4	42	69	40	26	44	65	88	15	38	55	154	70	6	26	36	0.432	-0.893061	0.071429	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL086C	0	1401	1273	463	0.184	0.265658747	0.97	0	2	0	2	51996	9.84	0.115	0.015	18	17	46	25	2	15	24	30	12	22	39	40	7	14	23	49	46	7	14	16	0.418	-0.850429	0.075107	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL087C	0	918	463	438	0.265658747	0.271689498	1.02	1	5	0	6	14473	11.11	0.624	0.679	15	10	8	5	2	2	4	17	0	7	9	11	6	3	7	10	3	2	2	14	0.798	-0.077372	0.051095	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL088C	0	8364	438	65	0.271689498	0.076923077	0.95	3	3	0	3	321565	6.9	0.123	-0.009	120	109	170	149	48	112	179	98	47	206	357	207	59	158	84	251	140	41	109	143	0.406	-0.164873	0.110513	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL089W	0	1380	215	65	0	0.076923077	0.89	3	3	3	3	50891	9.12	0.098	-0.022	26	18	22	10	10	13	13	29	12	51	55	15	12	33	21	44	24	1	17	33	0.392	0.572985	0.111111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL091C	0	1266	196	498	0.234693878	0.572289157	0.85	0	5	0	1	47502	6.3	0.211	0.214	29	21	22	32	4	14	35	31	14	22	31	37	10	12	17	19	24	2	18	27	0.538	-0.702851	0.076009	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL092W	1	393	1059	194	0.415	0.793814433	1.2	0	5	93	0	14771	11.83	0.818	0.842	12	11	7	3	0	2	4	7	8	8	9	19	2	4	5	8	8	1	3	9	0.906	-0.678462	0.061538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL093C	0	663	1059	166	0.352	0.463855422	1.9	0	2	0	11	24857	6.29	0.104	0.031	11	13	15	18	1	20	9	14	3	9	14	12	6	8	13	24	12	2	9	7	0.42	-1.00091	0.086364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL095W	0	813	181	166	0.585635359	0.463855422	1.26	0	2	3	1	30545	7.92	0.121	0.045	16	11	11	12	4	8	19	20	11	16	34	21	5	16	14	13	11	5	5	18	0.423	-0.115556	0.096296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YBL097W	1	2187	383	181	0.274151436	0.585635359	0.87	0	4	32	1	86230	4.41	0.147	0.008	32	35	65	89	5	26	67	34	16	44	55	56	16	35	14	57	51	6	14	37	0.433	-0.890716	0.072944	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL098W	0	1383	454	383	0.920704846	0.274151436	0.91	0	2	25	1	52429	8.52	0.165	0.097	28	26	17	32	7	12	26	28	13	37	48	37	16	24	15	35	23	3	17	16	0.463	-0.282391	0.095652	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YBL101C	0	3354	127	200	0.299212598	0.45	0.77	1	1	0	1	123608	6.88	0.124	0.033	54	60	86	65	7	33	67	56	24	62	85	65	18	38	76	147	75	3	35	61	0.421	-0.651388	0.068039	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL102W	0	648	562	200	0.245551601	0.45	0.8	0	4	44	3	24274	8.98	0.099	0.086	19	13	8	6	5	11	7	10	1	6	30	5	7	20	9	19	16	4	6	13	0.426	0.289302	0.139535	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YBL103C	0	1461	562	975	0.274	0.242051282	0.75	0	2	0	3	54139	5.73	0.147	0.079	25	22	40	26	0	23	37	27	18	23	45	24	14	13	27	65	27	1	16	13	0.444	-0.824486	0.061728	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBL104C	0	2778	975	620	0.472	0.3	0.9	0	3	0	5	117635	6	0.142	0.064	59	64	85	75	23	29	62	60	19	72	85	57	23	33	36	97	55	19	40	45	0.445	-0.559345	0.088632	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL105C	1	3456	620	361	0.132	0.288088643	0.78	10	3	0	6	131518	7.08	0.171	0.095	63	55	58	72	23	72	87	55	30	71	98	99	25	49	50	86	73	13	29	43	0.47	-0.681408	0.079062	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL106C	0	3033	361	295	0.288088643	0.003389831	0.93	1	2	0	11	111677	9.15	0.123	0.041	60	41	52	46	14	30	47	65	22	92	86	67	20	47	47	95	75	8	31	65	0.437	-0.078713	0.085149	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL107C	0	591	295	2227	0.003389831	0.375	1.16	0	1	0	1	22966	6.97	0.104	-0.067	10	14	19	12	6	12	18	5	1	13	14	16	2	8	7	9	17	3	5	5	0.387	-0.978061	0.081633	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR001C	0	2343	424	1473	0.448113208	0	0.68	1	4	0	1	89679	6.44	0.123	0.023	47	46	42	47	7	21	58	50	18	39	74	49	17	34	39	51	43	12	48	38	0.413	-0.543974	0.120513	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YBR002C	1	861	240	424	0.625	0.448113208	0.77	1	5	0	0	32693	7.79	0.109	0.003	16	22	10	15	5	3	27	18	7	20	30	21	7	14	8	21	16	4	6	16	0.4	-0.315385	0.083916	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR003W	0	1422	240	135	0.625	0.340740741	0.95	0	4	14	2	52559	9.39	0.14	0.091	35	28	21	27	5	13	28	24	15	34	57	34	8	17	27	43	22	2	8	25	0.445	-0.2537	0.057082	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YBR005W	0	642	238	462	0.378151261	0.512987013	1.02	1	1	17	0	23886	6.69	0.074	-0.028	17	16	11	9	1	12	14	12	5	9	13	5	2	6	16	18	15	3	11	18	0.375	-0.570892	0.093897	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR006W	0	1494	462	301	0.512987013	0	0.94	7	3	28	1	54189	6.61	0.195	0.201	42	15	23	19	11	9	36	39	7	30	41	37	9	24	26	33	35	4	17	40	0.525	-0.052918	0.090543	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR007C	0	2211	1546	301	0.56	0	0.85	0	2	0	0	82408	10.01	0.122	-0.012	39	37	57	40	10	22	43	30	17	29	64	69	15	25	43	100	58	4	22	12	0.391	-0.91413	0.069293	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR008C	0	1647	1160	1546	0	0	1.01	5	1	0	1	61628	6.31	0.156	0.118	42	24	19	19	15	10	26	38	8	36	63	16	15	42	29	34	31	10	29	42	0.465	0.410219	0.14781	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YBR009C	0	312	646	1160	0.644	0.149	1.48	1	5	0	74	11368	11.95	0.734	0.767	6	14	1	3	0	2	4	16	2	7	9	11	1	2	1	6	6	0	4	8	0.853	-0.503884	0.058252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBR010W	0	411	646	370	0.546439628	0.686486486	1.41	1	5	53	17	15356	12	0.622	0.659	16	17	1	4	0	8	7	7	2	7	13	16	1	5	5	10	9	0	2	6	0.785	-0.677941	0.051471	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBR011C	1	864	7516	370	0.292	0.686486486	1.3	1	5	0	15	32299	5.33	0.621	0.647	22	6	16	24	1	7	19	16	6	27	17	29	3	11	20	13	19	6	11	14	0.799	-0.51777	0.097561	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBR013C	0	390	845	7516	0.418	0.887	1.02	0	0	0	1	14481	7.15	0.1	-0.071	9	3	15	3	5	5	5	5	2	11	16	5	3	5	3	12	9	0	9	4	0.373	0.028682	0.108527	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR014C	0	612	373	845	0.00536193	0.336094675	1.03	1	2	0	5	22565	5.91	0.154	0.07	13	7	15	12	1	6	15	10	7	11	14	14	3	8	6	19	16	1	6	19	0.462	-0.436946	0.073892	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YBR015C	0	1794	743	373	0.198	0.00536193	1.03	1	1	0	1	67773	6.18	0.17	0.131	34	17	35	48	7	9	34	35	11	29	60	57	10	34	25	43	36	4	36	33	0.489	-0.417085	0.123953	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR016W	0	387	743	313	0.286675639	0.233226837	1.41	0	0	63	0	14617	7.25	0.106	0.074	7	3	11	2	5	33	3	14	3	1	4	2	3	1	10	6	3	0	15	2	0.456	-1.47422	0.125	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR017C	0	2757	723	313	0.008	0.233226837	0.81	0	4	0	47	103680	4.34	0.144	0.041	56	23	57	70	16	37	64	35	19	76	111	44	28	47	37	68	46	12	21	51	0.438	-0.030719	0.087146	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YBR018C	0	1101	725	723	0.106	0.005532503	1.04	0	2	0	7	42385	7.57	0.222	0.164	21	19	23	18	6	19	24	12	13	16	38	23	6	18	23	30	15	7	15	20	0.499	-0.540164	0.10929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR019C	0	2100	668	725	0.138	0.075862069	1.01	0	2	0	2	78195	5.84	0.186	0.142	44	28	48	40	10	21	44	54	14	44	57	43	9	30	31	42	45	6	39	50	0.496	-0.338341	0.107296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR020W	0	1587	668	835	0.103293413	0.11	0.97	1	1	57	2	57944	6.71	0.194	0.177	47	16	29	24	14	12	34	32	11	24	48	38	10	26	26	45	24	3	20	45	0.507	-0.089015	0.092803	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR021W	0	1902	835	393	0.246706587	0.328244275	0.85	5	1	55	2	71735	7.86	0.186	0.182	51	21	29	22	16	15	24	37	11	46	54	29	15	49	26	64	25	22	33	44	0.513	0.235229	0.164297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR022W	0	534	393	156	0.328244275	0.307692308	1	0	0	25	0	19938	7.64	0.117	-0.013	6	5	9	7	6	4	13	16	3	13	19	16	3	6	6	17	8	2	12	6	0.401	-0.329944	0.112994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
